path,size_bytes,sha256,recommendation,kind,description,deletion_risk,json_shape,top_level_records,qa_count_if_dataset,parse_error
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0036.json,1872,53b1a20af82ba09d86abf33e2aab28d49db0986d409a2277df0daca83829c65d,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0037.json,6795,573caf5185d5e15aa3c9fc6f396df2331a518a058d880c33abcfccf4ce5ca1a2,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0038.json,44226,db65d1814ecbf523c87c003e5d4217e4f548bbea23ac97c5785a373bbc13600e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0039.json,27861,165ae03127e142c83e73ec133e184c4fb359cbb5e55ddfae7370208440e02415,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0040.json,1780,1aa4e33fcd29b1baba0b9dba47aa93c1c6f94ef47a5d078b126b56f38abfce4a,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0041.json,7905,4b9b0a65c8876e1ef61471d7dcc2e24caa212ebd50337f6740ea8a6d77e9e326,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0042.json,1709,541e4cc4c2de2836da2b0751d2053f5289b632e5b6a19d6094b568f16d135c98,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0043.json,33175,883778e7d5350f8d637966701171b54b881aff14d4856d02073bee16ec5c1e05,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0044.json,3244,6d62d18623243a65f28ad1ef873341dc215c609cebb7fab6a6b8260463ce0110,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0045.json,30920,dfe3661fcc0b54da3e423dc6964586c281e6e2b3fc4265fcfc51d5dd42a5e56e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0046.json,42676,29637587f2fb17cf7b5f37cec20045c9d86dcbd51f78c45ae5ef679f8dfc00b9,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0048.json,727,451343aeed8337f0d0bc59cba7c7616ebc1045343db11b9fb615024d8749f38e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0050.json,38701,31acda6b5523ca122b98466dbee632c1a48a48c5df47488105fb57ba9aebadd3,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0051.json,31046,529ec6964cc56a9fd47c5f6d805a65df7dfb8fee394dea00198ab6f657dda420,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0052.json,40409,51dd2085ed69cb1ec9a8f46cc8f6f153dee7f59b2423e81c2f6607dce68c16d3,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0053.json,23989,8c137329e0a4af9d774d55d263c79f44f520c54ac3a98267a26fee0b99ab0e20,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0054.json,24239,6ec55d8dcaddeff543721fcfc838f3fc2d2796b5f3d80ca0d8305f2096359e20,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0055.json,36639,356a14919b419be2947dd2bf210fb3048f71120aa7a4f54736f826c32575db7a,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0056.json,2870,3f47641e9d07e9063ba20122ba29dcd7ecc0d53268f27b88f72eca745da5b899,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0057.json,2230,5d1837315712e79df6efb389c3ee9ef06c4e61631635e78bd5ad2ae6a4cad868,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0058.json,2983,4108b933a90f2c76e0c83917d625f3a6023426e102a106a224fa5406a3e1efd9,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0059.json,33459,e6349ac76b5165d83e4e1e023adf8def73d509999d2f5071fd272271b7fd758a,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0060.json,2912,f7c31cb2e8d662caf9bbd2a4661a9f0bce1770765ce06f505e2e0e9798e09502,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0062.json,26543,7eb7ce20d2c42bfcdf22ddf0e9af17798e78251871841a7db74bc807ab4a2466,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0064.json,16477,3c6d8016e2bd5e0e7f65c7a539aba2061e89a1cd280bf2d045eca216cd3f3b66,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0065.json,30828,1ba8af1658e2acd9b40cb118e0cc03c7988fdb2c5ff926fd0bddaee7c464b790,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0066.json,726,c2d2770e5696ad39c133bd7f226bc11dddabd55be6a33cd9987a4c1e11408b0b,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0067.json,1945,431394b4924a2c1f8039a4b5ef42c6a6cc1cd69a17a266889726a6b80beb396d,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0068.json,26354,0ffebc7b8b46106e0c7fbbd91a03eba5be77b7efa2f54ccefeed13cdee54316e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0069.json,23349,398fe54d4c5fd0d9054a12d6e2864e5f23e61544dda8e1bc77a7595798d7f48b,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0070.json,22411,d5a2b44afda8e741cde3ebefc4b5cfe2857bd13c578117bfc34d0f9007b3db77,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0072.json,41331,dab16f827eceb2d0f16ecc13fc424fb03672380611c91e76c3c4acb5a84190de,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0073.json,17178,bdd1001ee1e931ea4340c953fdac200aeedc5f96ba8fdb3534e13ed5bbdbee50,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0076.json,29488,9078639ca20289d9901119ede13d32196029d04e1774c3ea44b0d8991828c85d,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0077.json,21551,bc2a79dc8aa13a74d2bbb7f2dacdba24ddd8e4c7dee6d09fc8b85f9a570243f7,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0078.json,28191,ebd1f218474740715da1cae238ef7170e21dd390a45c685fdf6e44b235a3cd52,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0081.json,15929,b4e6a9f9a4b133c9e16b7eca7be508830bb32a31f7edc9b0a6f1312b8afb099d,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0082.json,55254,59abf02dab4a63402c51a10dc157020a461b8b94c12141f00c3b682c77892703,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0083.json,23323,481df64b1c2250c0cea73f4d5060d0b3d7305082239f1b7ee353ebc31e9b3ca5,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0091.json,34529,e2761250d9174e32dae4aed0837ffa78ae3cd12ca93e5835166d7527f3808e79,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0093.json,3047,8e2000421c78ecfc53cbd5985b82514f8c3e30f10d5aa0d8b852a5707b1a83b5,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0095.json,24470,9666f3a7d44c0a6d5de106d336d7408888c3db2d8c9b77b88e3dab23b53050d1,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0099.json,36724,dee7d7dcba248387eaa79172f3e544be13c81e816f10a84aa8c5e6e0d6c52551,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0100.json,28497,0cec7534e778c886f10e94941668f6bcb195ebea6589150ff61036481c7a339b,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0101.json,26536,d0ca3b342c6d07f5f14e5188860284cae390419e5eba72a49e8d5ed42e960666,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0102.json,19247,df5568f02289cd5a66f5ddf33cbd254f3caf7fa106b6b63a391c420f35bf2975,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0103.json,32428,c6f680bdefa352be58750a3ac08d46f7487ea74d2b7b42a66a76abcbed14a512,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0104.json,29462,fe146e06a9957680f4d780a677a79a5857834831cf1a63986d64832392ee0e7a,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0105.json,1412,e9d713e7cc6b5367027b185f33ca339ab010a89ecf7dbf0fd74c792f0ab900a8,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0106.json,21153,f62d888c8ab97aa4ceff0c13b62821ae7790dbd85593532d1ce4bf25db5cfd99,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0107.json,28220,5d01d3e6119610541b6c8c8bcd5db2bf6c0b41871af1224e80af38af79c08553,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0108.json,37654,3f00fdb492a2284a237a3d0b21e3fddb8cf272153c8eb9e949facc9d2e5f1b79,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0109.json,1561,2fbad7baa52dc33e1f2c2c1810ad27371653e7eb98b215015bfdb60a2e4e2b79,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0111.json,30524,1907ec5361134e9f59807712da71ba1bc2a9e8f4fb870f46ebd15e555e16938e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0112.json,34537,631289cd83e968cb23850da6c88442dc2a4a676a1342d361a3853259a89c08af,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0113.json,28344,1c332f6a0e723d4f3a229c57df150992b9868d4ff747d5b51925cc6e50c6e17f,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0114.json,54851,1a14033f83e6e172e2932b7f3e64eeea1a07f97db2c24040ebd204872c8be22e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0115.json,44537,6a2f6992793f18aa0c4adc1192bb84ccc208ca68c7800fdde1afc5ae232ba495,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0116.json,27689,85c79fd77c2a74423b4d7c416867eba002b134f1bf3413ba23d121de3f141ad6,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0117.json,9719,7bddcf14a08226eb60c7e8c47c03f698efc3601555ac782c15fb22df017979fd,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0118.json,2415,6844a0e365d1bfc904390a00da235afdd56e2b9c90ed3ae3f940dd065163dabd,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0119.json,45375,0a00faccd7c31fa10341ea241a62a07c85dee036d9dbf583a30ba533b8eb1b78,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0120.json,21505,e7862050c001c2d4caa578f3a2a97e5bb8f0e998ada43e21435b2217a00f5720,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0122.json,29270,06908f4a811fbae16331c4ba3ea24e5e499c205b37907d23a9699312d322b660,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0123.json,2177,d2ca89d857c16b40d2c070680f1f3db57a0884646868958bebb0214c50817c97,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0124.json,51302,98115124987b77fff5f2a83c2a452a9a7645c645161c7914cfa326dbd9c76b09,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0125.json,50153,368b2e8ac396a9ab36d3772625bc5d645d671f843f88a825424640ad1065a283,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0126.json,25895,038f325372f9389913af7434ab699a90bfe24e3bf7bfb28258c02fe3a3acfafd,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0127.json,1512,8850e896d082a89f6b3f280ddd1ce6c02ea5ad7505b51d0a0087f5a60959a7eb,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0128.json,27075,e8046d1a7f27a3ef4f9b28b81b0245718580ac454169b8bff3220af771081904,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0129.json,1255,8cf28125c0dadccd1e3e9448a36e1d74c48401fa73eca098f29779bb2cded18e,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0130.json,725,cef1de7439a8ed79a881cea67a2c53bd88087d51d73b70a7b7fbf8aebfc26a22,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0131.json,1765,191e133f03f2b7e58c7ca167543ff0fdfa5c1f946f0ea89d4747300324545a07,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0132.json,722,a0d088411e1c4fac421a598eb510890817545bf93905f87242d913c9f58cc1ef,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0133.json,1513,09f41fb7e904ca7ebbb1d75f504f3ca258977c214a8b2816303bff6711054137,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0134.json,56857,92c6bfc8a1651e3abe9dc50b542e8783241c7731b01d7b847f649a263f03e276,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0136.json,15341,5107b0674dca211d48a243c47d727628a33aba493e352a37c499ae04c15c7723,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0137.json,15809,b8b6fa064d9977e097bb2face579db35b21479466e2a96a6162dde09acb8f712,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0138.json,21557,4788eede571aa21b7eb24a89dad537fa9de2695163f11a569d8aff28527ed9c3,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0139.json,19790,e38b494864be3834f5cccaa4158f260d7184b46a6222fd1c6cecbc6163b74b9b,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0140.json,2891,15d9f93afc1ea5e15b7096f384ffb030d1429c99d5061b4c2faffdc451553072,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0141.json,14875,79a77db479fd90508792e973b1b36aad2c4c344950a35578481ee64012ad5c01,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0142.json,27039,ac5d41c92de7214832512c959999018d500671dcbcdf6f4a6f61a4fde955469a,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0143.json,25949,97786958d2f0c78b45f20688dd68f824478357be214c05b4425bcc2e4388d032,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0144.json,28512,634729ab4bb7c6cc11f8252a38d2fbccbf3f849f3562b5da3226a6de3f888920,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/checkpoints/hxf_0145.json,2753,ffec3a7624135b23c512f935ad48e50a2fe9c862ceb239aed7e0fdee7e2ed3b6,archive_then_delete,generation_checkpoint,生成或推理任务的断点 JSON。,当前任务均已结束；删除后不能从原断点续跑，只能重新运行。,object,9,,
